Temperature,Condition,Humidity,Wind Speed,Barometer,Dewpoint,Visibility,Heat Index,Last update,ZIP Code,City,State,Latitude,Longitude,Vegetation Estimate,Dryness Score,Dryness Level,Wind Chill
78.0,Fair,74.0,20.0,29.83,69.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35447,Carrollton,Alabama,33.2485,-88.1321,Mixed/Unknown,3.0,Dry,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35452,Coker,Alabama,33.2934,-87.6888,Mixed/Unknown,2.0,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35453,Cottondale,Alabama,33.1767,-87.3871,Mixed/Unknown,2.0,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35456,Duncanville,Alabama,33.0618,-87.4422,Mixed/Unknown,2.0,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35457,Echola,Alabama,33.294,-87.7766,Mixed/Unknown,2.0,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35458,Elrod,Alabama,33.2562,-87.7922,Mixed/Unknown,2.0,Normal,
,,,,,,,,*** Not a current observation ***,35459,Emelle,Alabama,32.755,-88.3057,Mixed/Unknown,,Normal,
,,,,,,,,*** Not a current observation ***,35460,Epes,Alabama,32.672,-88.1206,Mixed/Unknown,,Normal,
78.0,Fair,74.0,20.0,29.83,69.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35461,Ethelsville,Alabama,33.4157,-88.2167,Mixed/Unknown,3.0,Dry,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35462,Eutaw,Alabama,32.8889,-87.9303,Mixed/Unknown,2.0,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35463,Fosters,Alabama,33.0843,-87.6975,Mixed/Unknown,2.0,Normal,
,,,,,,,,*** Not a current observation ***,35464,Gainesville,Alabama,32.821,-88.1589,Mixed/Unknown,,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35466,Gordo,Alabama,33.3469,-87.9005,Mixed/Unknown,2.0,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35469,Knoxville,Alabama,32.9824,-87.7919,Mixed/Unknown,2.0,Normal,
,,,,,,,,*** Not a current observation ***,35470,Livingston,Alabama,32.5843,-88.1872,Mixed/Unknown,,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35473,Northport,Alabama,33.2723,-87.5825,Mixed/Unknown,2.0,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35474,Moundville,Alabama,32.9108,-87.5935,Mixed/Unknown,2.0,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35475,Northport,Alabama,33.3992,-87.5599,Mixed/Unknown,2.0,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35476,Northport,Alabama,33.2273,-87.5943,Mixed/Unknown,2.0,Normal,
,,,,,,,,*** Not a current observation ***,35477,Panola,Alabama,32.8726,-88.2374,Mixed/Unknown,,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35480,Ralph,Alabama,33.1274,-87.7624,Mixed/Unknown,2.0,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35481,Reform,Alabama,33.3959,-88.0203,Mixed/Unknown,2.0,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35487,Tuscaloosa,Alabama,33.3072,-87.5859,Mixed/Unknown,2.0,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35490,Vance,Alabama,33.175,-87.2574,Mixed/Unknown,2.0,Normal,
,,,,,,,,*** Not a current observation ***,35491,West Greene,Alabama,32.9237,-88.0853,Mixed/Unknown,,Normal,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35501,Jasper,Alabama,33.8312,-87.2775,Mixed/Unknown,2.0,Normal,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35503,Jasper,Alabama,33.9152,-87.3074,Mixed/Unknown,2.0,Normal,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35504,Jasper,Alabama,33.8927,-87.1667,Mixed/Unknown,2.0,Normal,
77.0,Light Rain,69.0,13.0,29.91,66.0,10.0,79°F (26°C),5 Apr 7:55 pm CDT,35540,Addison,Alabama,34.2056,-87.1948,Mixed/Unknown,3.0,Dry,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35541,Arley,Alabama,34.0632,-87.1828,Mixed/Unknown,2.0,Normal,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35542,Bankston,Alabama,33.7008,-87.6897,Mixed/Unknown,2.0,Normal,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35543,Bear Creek,Alabama,34.1649,-87.7396,Mixed/Unknown,3.0,Dry,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35544,Beaverton,Alabama,33.9429,-88.0157,Mixed/Unknown,3.0,Dry,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35545,Belk,Alabama,33.6476,-87.9314,Mixed/Unknown,2.0,Normal,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35546,Berry,Alabama,33.6945,-87.6226,Mixed/Unknown,2.0,Normal,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35548,Brilliant,Alabama,34.0377,-87.7563,Mixed/Unknown,3.0,Dry,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35549,Carbon Hill,Alabama,33.9093,-87.5403,Mixed/Unknown,2.0,Normal,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35550,Cordova,Alabama,33.768,-87.1841,Mixed/Unknown,2.0,Normal,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35552,Detroit,Alabama,34.0282,-88.17,Mixed/Unknown,3.0,Dry,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35553,Double Springs,Alabama,34.1387,-87.3974,Mixed/Unknown,3.0,Dry,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35554,Eldridge,Alabama,33.9315,-87.6194,Mixed/Unknown,2.0,Normal,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35555,Fayette,Alabama,33.6974,-87.8346,Mixed/Unknown,2.0,Normal,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35559,Glen Allen,Alabama,33.9151,-87.7417,Mixed/Unknown,2.0,Normal,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35563,Guin,Alabama,33.9676,-87.9024,Mixed/Unknown,3.0,Dry,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35564,Hackleburg,Alabama,34.2678,-87.8608,Mixed/Unknown,3.0,Dry,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35565,Haleyville,Alabama,34.2314,-87.5938,Mixed/Unknown,3.0,Dry,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35570,Hamilton,Alabama,34.1534,-88.0085,Mixed/Unknown,3.0,Dry,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35571,Hodges,Alabama,34.3417,-87.959,Mixed/Unknown,3.0,Dry,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35572,Houston,Alabama,34.118,-87.2618,Mixed/Unknown,2.0,Normal,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35573,Kansas,Alabama,33.9018,-87.552,Mixed/Unknown,2.0,Normal,
76.0,Fair,82.0,10.0,29.88,70.0,9.0,77°F (25°C),5 Apr 7:53 pm CDT,35574,Kennedy,Alabama,33.6153,-87.9948,Mixed/Unknown,2.0,Normal,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35575,Lynn,Alabama,34.053,-87.5398,Mixed/Unknown,3.0,Dry,
78.0,Fair,74.0,20.0,29.83,69.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35576,Millport,Alabama,33.5401,-88.2,Mixed/Unknown,3.0,Dry,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35577,Natural Bridge,Alabama,34.0934,-87.6008,Mixed/Unknown,3.0,Dry,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35578,Nauvoo,Alabama,33.9299,-87.4324,Mixed/Unknown,2.0,Normal,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35579,Oakman,Alabama,33.7002,-87.3686,Mixed/Unknown,2.0,Normal,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35580,Parrish,Alabama,33.7213,-87.2658,Mixed/Unknown,2.0,Normal,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35581,Phil Campbell,Alabama,34.347,-87.7154,Mixed/Unknown,3.0,Dry,
71.0,Overcast,88.0,6.0,29.83,68.0,10.0,,5 Apr 7:55 pm CDT,35582,Red Bay,Alabama,34.4513,-88.1129,Mixed/Unknown,2.0,Normal,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35584,Sipsey,Alabama,33.8201,-87.0779,Mixed/Unknown,2.0,Normal,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35585,Spruce Pine,Alabama,34.4246,-87.8145,Mixed/Unknown,3.0,Dry,
78.0,Fair,74.0,20.0,29.83,69.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35586,Sulligent,Alabama,33.8549,-88.1508,Mixed/Unknown,3.0,Dry,
73.0,Fair,94.0,5.0,29.89,72.0,9.0,,5 Apr 7:55 pm CDT,35587,Townley,Alabama,33.847,-87.4372,Mixed/Unknown,2.0,Normal,
78.0,Fair,74.0,20.0,29.83,69.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35592,Vernon,Alabama,33.7613,-88.0979,Mixed/Unknown,3.0,Dry,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35593,Vina,Alabama,34.3712,-88.0774,Mixed/Unknown,3.0,Dry,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35594,Winfield,Alabama,33.9303,-87.7972,Mixed/Unknown,3.0,Dry,
81.0,Fair and Breezy,57.0,21.0,29.86,64.0,10.0,83°F (28°C),5 Apr 7:53 pm CDT,35601,Decatur,Alabama,34.5896,-86.9887,Mixed/Unknown,3.0,Dry,
81.0,Fair and Breezy,57.0,21.0,29.86,64.0,10.0,83°F (28°C),5 Apr 7:53 pm CDT,35603,Decatur,Alabama,34.5484,-87.0004,Mixed/Unknown,3.0,Dry,
81.0,Partly Cloudy,51.0,15.0,29.83,61.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35610,Anderson,Alabama,34.9424,-87.2734,Mixed/Unknown,3.0,Dry,
81.0,Fair and Breezy,57.0,21.0,29.86,64.0,10.0,83°F (28°C),5 Apr 7:53 pm CDT,35611,Athens,Alabama,34.8036,-86.9707,Mixed/Unknown,3.0,Dry,
81.0,Fair and Breezy,57.0,21.0,29.86,64.0,10.0,83°F (28°C),5 Apr 7:53 pm CDT,35613,Athens,Alabama,34.8317,-86.8867,Mixed/Unknown,3.0,Dry,
81.0,Fair and Breezy,57.0,21.0,29.86,64.0,10.0,83°F (28°C),5 Apr 7:53 pm CDT,35614,Athens,Alabama,34.8474,-87.0607,Mixed/Unknown,3.0,Dry,
81.0,Fair and Breezy,57.0,21.0,29.86,64.0,10.0,83°F (28°C),5 Apr 7:53 pm CDT,35615,Belle Mina,Alabama,34.6568,-86.8792,Mixed/Unknown,3.0,Dry,
71.0,Overcast,88.0,6.0,29.83,68.0,10.0,,5 Apr 7:55 pm CDT,35616,Cherokee,Alabama,34.7442,-87.9724,Mixed/Unknown,2.0,Normal,
81.0,Partly Cloudy,51.0,15.0,29.83,61.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35618,Courtland,Alabama,34.6719,-87.3143,Mixed/Unknown,3.0,Dry,
77.0,Light Rain,69.0,13.0,29.91,66.0,10.0,79°F (26°C),5 Apr 7:55 pm CDT,35619,Danville,Alabama,34.3873,-87.1454,Mixed/Unknown,3.0,Dry,
81.0,Fair and Breezy,57.0,21.0,29.86,64.0,10.0,83°F (28°C),5 Apr 7:53 pm CDT,35620,Elkmont,Alabama,34.929,-86.9739,Mixed/Unknown,3.0,Dry,
77.0,Light Rain,69.0,13.0,29.91,66.0,10.0,79°F (26°C),5 Apr 7:55 pm CDT,35621,Eva,Alabama,34.3323,-86.7589,Mixed/Unknown,3.0,Dry,
77.0,Light Rain,69.0,13.0,29.91,66.0,10.0,79°F (26°C),5 Apr 7:55 pm CDT,35622,Falkville,Alabama,34.3477,-86.9131,Mixed/Unknown,3.0,Dry,
76.0,Fair,74.0,5.0,29.83,67.0,10.0,77°F (25°C),5 Apr 7:53 pm CDT,35630,Florence,Alabama,34.8305,-87.656,Mixed/Unknown,2.0,Normal,
76.0,Fair,74.0,5.0,29.83,67.0,10.0,77°F (25°C),5 Apr 7:53 pm CDT,35632,Florence,Alabama,34.87,-87.7069,Mixed/Unknown,2.0,Normal,
76.0,Fair,74.0,5.0,29.83,67.0,10.0,77°F (25°C),5 Apr 7:53 pm CDT,35633,Florence,Alabama,34.8825,-87.7398,Mixed/Unknown,2.0,Normal,
76.0,Fair,74.0,5.0,29.83,67.0,10.0,77°F (25°C),5 Apr 7:53 pm CDT,35634,Florence,Alabama,34.9186,-87.6136,Mixed/Unknown,2.0,Normal,
77.0,Light Rain,69.0,13.0,29.91,66.0,10.0,79°F (26°C),5 Apr 7:55 pm CDT,35640,Hartselle,Alabama,34.4482,-86.9242,Mixed/Unknown,3.0,Dry,
81.0,Partly Cloudy,51.0,15.0,29.83,61.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35643,Hillsboro,Alabama,34.6476,-87.1804,Mixed/Unknown,3.0,Dry,
76.0,Fair,74.0,5.0,29.83,67.0,10.0,77°F (25°C),5 Apr 7:53 pm CDT,35645,Killen,Alabama,34.9016,-87.5082,Mixed/Unknown,2.0,Normal,
76.0,Fair,74.0,5.0,29.83,67.0,10.0,77°F (25°C),5 Apr 7:53 pm CDT,35646,Leighton,Alabama,34.711,-87.5221,Mixed/Unknown,2.0,Normal,
81.0,Fair and Breezy,57.0,21.0,29.86,64.0,10.0,83°F (28°C),5 Apr 7:53 pm CDT,35647,Lester,Alabama,34.9596,-87.1006,Mixed/Unknown,3.0,Dry,
76.0,Fair,74.0,5.0,29.83,67.0,10.0,77°F (25°C),5 Apr 7:53 pm CDT,35648,Lexington,Alabama,34.9559,-87.3935,Mixed/Unknown,2.0,Normal,
81.0,Fair and Breezy,57.0,21.0,29.86,64.0,10.0,83°F (28°C),5 Apr 7:53 pm CDT,35649,Mooresville,Alabama,34.6259,-86.8746,Mixed/Unknown,3.0,Dry,
81.0,Partly Cloudy,51.0,15.0,29.83,61.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35650,Moulton,Alabama,34.5058,-87.2224,Mixed/Unknown,3.0,Dry,
81.0,Partly Cloudy,51.0,15.0,29.83,61.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35651,Mount Hope,Alabama,34.4793,-87.4769,Mixed/Unknown,3.0,Dry,
81.0,Partly Cloudy,51.0,15.0,29.83,61.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35652,Rogersville,Alabama,34.8495,-87.3237,Mixed/Unknown,3.0,Dry,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35653,Russellville,Alabama,34.5066,-87.7257,Mixed/Unknown,3.0,Dry,
78.0,Mostly Cloudy,67.0,16.0,29.89,66.0,10.0,80°F (27°C),5 Apr 7:56 pm CDT,35654,Russellville,Alabama,34.4675,-87.6478,Mixed/Unknown,3.0,Dry,
76.0,Fair,74.0,5.0,29.83,67.0,10.0,77°F (25°C),5 Apr 7:53 pm CDT,35660,Sheffield,Alabama,34.7578,-87.6971,Mixed/Unknown,2.0,Normal,
76.0,Fair,74.0,5.0,29.83,67.0,10.0,77°F (25°C),5 Apr 7:53 pm CDT,35661,Muscle Shoals,Alabama,34.7561,-87.6304,Mixed/Unknown,2.0,Normal,
81.0,Overcast,54.0,16.0,29.87,63.0,10.0,82°F (28°C),5 Apr 7:53 pm CDT,35670,Somerville,Alabama,34.4995,-86.8009,Mixed/Unknown,3.0,Dry,
81.0,Fair and Breezy,57.0,21.0,29.86,64.0,10.0,83°F (28°C),5 Apr 7:53 pm CDT,35671,Tanner,Alabama,34.6796,-86.9625,Mixed/Unknown,3.0,Dry,
81.0,Partly Cloudy,51.0,15.0,29.83,61.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35672,Town Creek,Alabama,34.6491,-87.4262,Mixed/Unknown,3.0,Dry,
81.0,Fair and Breezy,57.0,21.0,29.86,64.0,10.0,83°F (28°C),5 Apr 7:53 pm CDT,35673,Trinity,Alabama,34.5918,-87.0913,Mixed/Unknown,3.0,Dry,
76.0,Fair,74.0,5.0,29.83,67.0,10.0,77°F (25°C),5 Apr 7:53 pm CDT,35674,Tuscumbia,Alabama,34.6874,-87.6833,Mixed/Unknown,2.0,Normal,
71.0,Overcast,88.0,6.0,29.83,68.0,10.0,,5 Apr 7:55 pm CDT,35677,Waterloo,Alabama,34.9357,-87.9624,Mixed/Unknown,2.0,Normal,
79.0,Overcast,61.0,8.0,29.9,64.0,10.0,81°F (27°C),5 Apr 7:55 pm CDT,35739,Ardmore,Alabama,34.9804,-86.8346,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,8.0,29.91,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35740,Bridgeport,Alabama,34.9446,-85.7277,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,9.0,29.89,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35741,Brownsboro,Alabama,34.7167,-86.4687,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,8.0,29.91,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35744,Dutton,Alabama,34.6046,-85.9067,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,8.0,29.91,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35745,Estillfork,Alabama,34.913,-86.1716,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,8.0,29.91,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35746,Fackler,Alabama,34.8259,-85.9846,Mixed/Unknown,2.0,Normal,
79.0,Partly Cloudy,61.0,9.0,29.93,64.0,10.0,81°F (27°C),5 Apr 7:55 pm CDT,35747,Grant,Alabama,34.4959,-86.259,Mixed/Unknown,3.0,Dry,
81.0,Mostly Cloudy,54.0,9.0,29.89,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35748,Gurley,Alabama,34.714,-86.394,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,9.0,29.89,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35749,Harvest,Alabama,34.8273,-86.7499,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,9.0,29.89,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35750,Hazel Green,Alabama,34.9496,-86.5935,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,9.0,29.89,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35751,Hollytree,Alabama,34.7955,-86.2743,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,8.0,29.91,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35752,Hollywood,Alabama,34.7304,-85.9532,Mixed/Unknown,2.0,Normal,
81.0,Overcast,54.0,16.0,29.87,63.0,10.0,82°F (28°C),5 Apr 7:53 pm CDT,35754,Laceys Spring,Alabama,34.4996,-86.6129,Mixed/Unknown,3.0,Dry,
81.0,Mostly Cloudy,54.0,8.0,29.91,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35755,Langston,Alabama,34.5001,-86.1353,Mixed/Unknown,2.0,Normal,
81.0,Overcast,54.0,16.0,29.87,63.0,10.0,82°F (28°C),5 Apr 7:53 pm CDT,35756,Madison,Alabama,34.643,-86.8168,Mixed/Unknown,3.0,Dry,
81.0,Overcast,54.0,16.0,29.87,63.0,10.0,82°F (28°C),5 Apr 7:53 pm CDT,35757,Madison,Alabama,34.7782,-86.7442,Mixed/Unknown,3.0,Dry,
81.0,Overcast,54.0,16.0,29.87,63.0,10.0,82°F (28°C),5 Apr 7:53 pm CDT,35758,Madison,Alabama,34.7108,-86.7425,Mixed/Unknown,3.0,Dry,
81.0,Mostly Cloudy,54.0,9.0,29.89,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35759,Meridianville,Alabama,34.8618,-86.5789,Mixed/Unknown,2.0,Normal,
81.0,Overcast,54.0,16.0,29.87,63.0,10.0,82°F (28°C),5 Apr 7:53 pm CDT,35760,New Hope,Alabama,34.5494,-86.3961,Mixed/Unknown,3.0,Dry,
81.0,Mostly Cloudy,54.0,9.0,29.89,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35761,New Market,Alabama,34.9,-86.4487,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,9.0,29.89,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35763,Owens Cross Roads,Alabama,34.6215,-86.4644,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,8.0,29.91,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35764,Paint Rock,Alabama,34.7031,-86.3068,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,8.0,29.91,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35765,Pisgah,Alabama,34.6809,-85.8478,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,9.0,29.89,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35766,Princeton,Alabama,34.8713,-86.2513,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,8.0,29.91,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35768,Scottsboro,Alabama,34.7507,-86.1422,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,8.0,29.91,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35769,Scottsboro,Alabama,34.618,-86.0562,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,8.0,29.91,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35771,Section,Alabama,34.5433,-85.994,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,8.0,29.91,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35772,Stevenson,Alabama,34.8769,-85.8508,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,9.0,29.89,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35773,Toney,Alabama,34.9116,-86.7,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,8.0,29.91,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35774,Trenton,Alabama,34.7632,-86.2295,Mixed/Unknown,2.0,Normal,
81.0,Overcast,54.0,16.0,29.87,63.0,10.0,82°F (28°C),5 Apr 7:53 pm CDT,35775,Valhermoso Springs,Alabama,34.542,-86.6871,Mixed/Unknown,3.0,Dry,
81.0,Mostly Cloudy,54.0,8.0,29.91,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35776,Woodville,Alabama,34.6689,-86.2296,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,9.0,29.89,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35801,Huntsville,Alabama,34.7269,-86.5673,Mixed/Unknown,2.0,Normal,
81.0,Overcast,54.0,16.0,29.87,63.0,10.0,82°F (28°C),5 Apr 7:53 pm CDT,35802,Huntsville,Alabama,34.6679,-86.5603,Mixed/Unknown,3.0,Dry,
81.0,Overcast,54.0,16.0,29.87,63.0,10.0,82°F (28°C),5 Apr 7:53 pm CDT,35803,Huntsville,Alabama,34.6205,-86.551,Mixed/Unknown,3.0,Dry,
81.0,Overcast,54.0,16.0,29.87,63.0,10.0,82°F (28°C),5 Apr 7:53 pm CDT,35805,Huntsville,Alabama,34.7059,-86.6165,Mixed/Unknown,3.0,Dry,
81.0,Overcast,54.0,16.0,29.87,63.0,10.0,82°F (28°C),5 Apr 7:53 pm CDT,35806,Huntsville,Alabama,34.7448,-86.6704,Mixed/Unknown,3.0,Dry,
81.0,Overcast,54.0,16.0,29.87,63.0,10.0,82°F (28°C),5 Apr 7:53 pm CDT,35808,Huntsville,Alabama,34.6845,-86.6538,Mixed/Unknown,3.0,Dry,
81.0,Mostly Cloudy,54.0,9.0,29.89,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35810,Huntsville,Alabama,34.7784,-86.6091,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,9.0,29.89,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35811,Huntsville,Alabama,34.7789,-86.5438,Mixed/Unknown,2.0,Normal,
81.0,Mostly Cloudy,54.0,9.0,29.89,63.0,10.0,82°F (28°C),5 Apr 7:55 pm CDT,35816,Huntsville,Alabama,34.7389,-86.6249,Mixed/Unknown,2.0,Normal,
81.0,Overcast,54.0,16.0,29.87,63.0,10.0,82°F (28°C),5 Apr 7:53 pm CDT,35824,Huntsville,Alabama,34.6583,-86.7295,Mixed/Unknown,3.0,Dry,
